Timestamp,CPU_Percent,RAM_Active_MB,Temp_C
1780992686,33.3,745,66.7
1780992687,16.7,750,68.1
1780992689,41.7,749,66.7
1780992690,30.8,748,66.7
1780992691,28.6,750,65.7
1780992692,20,751,67.2
1780992694,71.4,752,65.7
1780992695,16.7,755,66.2
1780992696,20,754,66.2
1780992697,30.8,754,66.2
1780992699,20,756,66.7
1780992700,20,756,66.7
1780992701,28.6,771,66.7
1780992702,33.3,769,66.2
1780992703,28.6,767,66.2
1780992705,20,758,66.7
1780992706,33.3,758,66.2
1780992707,16.7,756,65.2
1780992708,20,754,66.7
1780992709,28.6,755,65.2
1780992711,28.6,754,66.2
1780992712,30.8,754,65.2
1780992713,25,755,65.2
1780992715,50,759,65.2
1780992716,33.3,760,64.7
1780992717,28.6,761,64.2
1780992718,33.3,758,65.7
1780992719,35.7,757,65.7
1780992721,23.1,756,64.7
1780992722,27.3,756,64.2
1780992723,23.1,755,64.7
1780992724,20,766,64.2
1780992726,33.3,764,64.2
1780992727,16.7,764,65.7
1780992728,33.3,762,65.2
1780992729,27.3,762,65.2
1780992730,27.3,760,65.7
1780992732,33.3,761,65.2
1780992733,20,761,66.2
1780992734,20,759,65.2
1780992735,33.3,753,64.7
1780992737,25,755,64.7
1780992738,30.8,754,65.7
1780992739,23.1,753,65.2
1780992740,20,752,64.7
1780992742,33.3,753,64.2
1780992743,20,753,65.7
1780992744,20,753,64.2
1780992745,28.6,759,66.2
1780992746,28.6,759,65.7
1780992748,20,759,65.2
1780992749,33.3,762,65.2
1780992750,18.2,761,64.7
1780992751,18.2,761,64.2
1780992753,25,761,65.2
1780992754,25,761,63.3
1780992755,57.1,761,65.2
1780992756,33.3,761,65.7
1780992758,42.9,760,64.7
1780992759,16.7,761,65.2
1780992760,20,760,64.7
1780992761,57.1,763,65.2
1780992762,20,763,65.2
1780992764,33.3,761,64.2
1780992765,16.7,761,65.7
1780992766,28.6,757,65.2
1780992767,28.6,757,64.2
1780992768,33.3,757,65.2
1780992770,16.7,757,65.2
1780992771,33.3,757,64.7
1780992772,33.3,756,65.2
1780992773,23.1,758,64.2
1780992775,25,757,64.7
1780992776,33.3,754,64.7
1780992777,33.3,754,64.2
1780992778,20,754,64.2
1780992779,20,754,65.2
1780992781,23.1,755,65.2
1780992782,30.8,756,65.7
1780992783,30.8,756,64.7
1780992784,25,756,65.2
1780992786,33.3,761,65.2
1780992787,20,761,64.2
1780992788,20,761,64.2
1780992789,33.3,762,65.2
1780992791,63.6,730,66.7
1780992792,75,730,66.2
1780992793,57.1,727,65.2
1780992794,50,728,65.2
1780992795,33.3,727,65.7
1780992797,20,717,66.7
1780992798,57.1,721,66.7
1780992799,33.3,721,65.2
1780992800,20,722,66.2
1780992802,33.3,722,66.2
1780992803,25,722,66.2
1780992804,33.3,722,65.7
1780992805,33.3,722,64.7
1780992806,20,720,64.7
1780992808,33.3,721,63.7
1780992809,64.3,722,64.7
1780992810,0,724,64.2
1780992811,33.3,723,65.2
1780992813,33.3,723,64.2
1780992814,16.7,723,64.7
1780992815,33.3,722,64.2
1780992816,43.8,720,64.2
1780992817,20,723,64.2
1780992819,16.7,724,65.2
1780992820,28.6,723,65.2
1780992821,33.3,722,64.7
1780992822,20,729,64.2
1780992823,33.3,717,65.2
1780992825,28.6,717,66.2
1780992826,37.5,717,64.7
1780992827,20,712,66.2
1780992828,33.3,710,64.7
1780992829,20,709,65.2
1780992831,20,710,65.7
1780992832,28.6,709,64.7
1780992833,27.3,707,64.7
1780992834,27.3,707,64.2
1780992836,27.3,706,63.7
1780992837,30.8,714,64.7
1780992838,33.3,707,65.2
1780992839,20,709,65.7
1780992841,33.3,710,64.7
1780992842,42.9,708,65.7
1780992843,90.9,599,66.7
1780992844,50,599,67.6
1780992845,33.3,599,67.6
1780992847,20,595,65.2
1780992848,33.3,590,64.7
1780992849,42.9,589,65.7
1780992850,20,589,66.7
1780992851,20,588,65.2
1780992853,20,588,64.7
1780992854,30.8,587,64.7
1780992855,27.3,586,64.7
1780992856,30.8,585,64.7
1780992858,16.7,584,64.7
1780992859,33.3,586,65.2
1780992860,33.3,585,64.7
1780992861,20,584,64.7
1780992863,40,586,65.2
1780992864,30.8,585,64.7
1780992865,33.3,585,63.7
1780992866,25,585,64.2
1780992868,33.3,584,63.7
1780992869,33.3,578,64.2
1780992870,20,578,64.2
1780992871,33.3,579,64.2
1780992872,33.3,580,65.2
1780992874,30.8,580,64.7
1780992875,30.8,581,63.7
1780992876,25,580,64.2
1780992877,30.8,580,63.7
1780992879,20,578,63.7
1780992880,20,580,63.7
1780992881,20,583,65.2
1780992882,50,584,64.2
1780992883,53.8,584,64.2
