Timestamp,CPU_Percent,RAM_Active_MB,Temp_C
1780990721,40,577,57.4
1780990722,20,578,57.4
1780990724,20,575,57.9
1780990725,20,577,57.9
1780990726,25,576,57.4
1780990727,33.3,579,57.9
1780990728,27.3,578,57.9
1780990730,30,579,56.9
1780990731,30.8,577,57.9
1780990732,27.3,576,56.9
1780990733,20,573,58.4
1780990735,20,574,57.9
1780990736,20,576,57.9
1780990737,50,578,58.4
1780990738,0,578,58.4
1780990740,30.8,578,57.4
1780990741,27.3,578,56.4
1780990742,33.3,578,56.9
1780990743,25,577,56.9
1780990745,33.3,575,58.4
1780990746,33.3,577,56.9
1780990747,0,576,57.4
1780990748,0,576,57.4
1780990749,25,576,58.4
1780990751,27.3,578,56.4
1780990752,25,578,56.9
1780990753,25,577,58.4
1780990754,25,575,58.4
1780990756,20,576,58.4
1780990757,40,576,57.9
1780990758,20,576,58.4
1780990759,20,575,56.4
1780990760,27.3,574,56.9
1780990762,20,573,57.9
1780990763,42.9,580,57.9
1780990764,33.3,580,57.9
1780990765,20,581,57.9
1780990767,20,582,57.9
1780990768,25,582,58.4
1780990769,27.3,582,57.4
1780990770,33.3,582,57.4
1780990772,30,581,57.9
1780990773,25,581,58.4
1780990774,20,579,56.9
1780990775,33.3,576,56.0
1780990777,42.9,578,57.4
1780990778,20,577,57.4
1780990779,33.3,577,57.9
1780990780,25,578,57.4
1780990781,27.3,578,57.9
1780990783,25,579,56.9
1780990784,30,578,57.9
1780990785,33.3,572,57.9
1780990786,0,575,57.4
1780990788,40,575,57.9
1780990789,20,575,57.4
1780990790,23.1,574,57.4
1780990791,20,576,58.9
1780990792,25,576,58.4
1780990794,40,576,57.4
1780990795,57.1,589,58.4
1780990796,33.3,592,58.4
1780990797,33.3,587,58.4
1780990798,33.3,590,58.4
1780990800,40,584,59.4
1780990801,33.3,582,59.4
1780990802,57.1,585,60.3
1780990803,60,590,60.8
1780990805,66.7,598,61.3
1780990806,50,605,61.3
1780990807,55.6,723,62.3
1780990808,75,701,62.3
1780990809,55.6,716,61.8
1780990811,60,709,62.8
1780990812,50,706,62.3
1780990813,50,708,62.8
1780990814,40,708,62.8
1780990816,60,639,63.3
1780990817,40,639,61.8
1780990818,20,639,62.3
1780990819,33.3,640,61.3
1780990820,60,640,61.3
1780990823,57.1,638,61.3
1780990824,66.7,636,59.9
1780990825,50,643,61.3
1780990826,33.3,626,61.3
1780990827,50,661,61.3
1780990829,63.6,666,60.3
1780990830,25,665,61.8
1780990831,25,664,62.3
1780990832,28.6,665,61.3
1780990834,33.3,664,60.3
1780990835,20,661,60.3
1780990836,40,667,59.9
1780990837,20,650,60.8
1780990838,20,649,60.3
1780990840,33.3,649,60.8
1780990841,20,648,61.3
1780990842,25,644,59.4
1780990843,30.8,644,59.9
1780990845,33.3,646,59.9
1780990846,33.3,647,60.3
1780990847,100,663,62.3
1780990848,60,687,61.8
1780990849,45.5,687,61.3
1780990851,66.7,692,61.3
1780990852,50,695,62.8
1780990853,60,708,62.8
1780990854,42.9,732,63.3
1780990856,50,775,63.3
1780990857,50,775,63.7
1780990858,80,772,63.3
1780990859,66.7,784,63.3
1780990860,75,783,63.3
1780990862,75,777,63.7
1780990863,87.5,742,66.7
1780990864,100,706,64.2
1780990865,100,713,67.2
1780990867,90.9,732,68.1
1780990868,40,742,66.7
1780990869,71.4,742,67.6
1780990870,60,751,67.2
1780990872,60,750,68.1
1780990873,57.1,754,66.7
1780990874,66.7,755,66.2
1780990875,66.7,772,67.6
1780990876,77.8,778,65.7
1780990878,42.9,762,64.7
1780990879,83.3,765,64.7
1780990880,16.7,762,63.3
1780990881,33.3,763,63.7
1780990883,66.7,756,63.3
1780990884,36.4,756,63.3
1780990885,33.3,748,63.3
1780990886,28.6,739,63.7
1780990887,33.3,749,64.7
1780990889,42.9,748,64.2
1780990890,30.8,749,63.7
1780990891,30.8,749,63.7
1780990892,33.3,749,63.3
1780990894,16.7,745,64.7
1780990895,42.9,755,63.7
1780990896,28.6,757,63.3
1780990897,20,744,62.3
1780990898,20,750,63.3
1780990900,20,746,63.7
1780990901,20,746,62.8
1780990902,28.6,744,63.3
1780990903,35.7,741,62.3
