Timestamp,CPU_Percent,RAM_Active_MB,Temp_C
1780991427,66.7,691,65.7
1780991428,50,717,66.7
1780991429,20,717,65.2
1780991430,33.3,724,64.2
1780991431,20,706,64.7
1780991433,27.3,708,64.2
1780991434,53.8,707,64.2
1780991435,25,705,62.8
1780991436,40,705,64.2
1780991437,33.3,703,63.3
1780991439,33.3,703,63.7
1780991440,27.3,703,62.8
1780991441,50,696,62.8
1780991442,28.6,698,62.8
1780991444,20,700,64.2
1780991445,50,700,63.7
1780991446,20,697,63.3
1780991447,57.1,748,65.7
1780991448,20,771,64.7
1780991450,20,771,64.2
1780991451,20,766,63.7
1780991452,75,754,64.7
1780991453,85.7,764,67.6
1780991455,87.5,781,68.1
1780991456,93.3,832,68.6
1780991457,100,820,68.1
1780991458,75,797,68.6
1780991461,100,813,67.2
1780991463,100,817,68.6
1780991464,88.9,822,68.6
1780991465,57.1,782,70.1
1780991466,71.4,790,70.6
1780991468,75,795,70.6
1780991469,42.9,798,69.6
1780991470,40,797,69.1
1780991471,40,795,69.6
1780991472,28.6,810,67.6
1780991474,33.3,808,68.6
1780991475,20,806,67.2
1780991476,20,806,66.7
1780991477,25,808,66.7
1780991479,28.6,806,65.2
1780991480,33.3,801,65.2
1780991481,20,795,65.7
1780991482,20,799,66.7
1780991483,33.3,798,65.7
1780991485,25,798,65.7
1780991486,25,794,64.7
1780991487,30.8,789,64.2
1780991488,35.7,788,64.7
1780991490,60,801,64.7
1780991491,28.6,796,65.2
1780991492,20,792,64.2
1780991493,42.9,771,64.7
1780991495,33.3,771,65.2
1780991496,53.8,773,64.7
1780991497,27.3,771,64.7
1780991498,28.6,772,63.7
1780991500,27.3,773,63.3
1780991501,28.6,773,63.3
1780991502,16.7,768,64.7
1780991503,28.6,769,65.2
1780991504,20,769,63.7
1780991506,20,769,63.3
1780991507,33.3,770,64.2
1780991508,26.7,769,64.7
1780991509,33.3,770,64.2
1780991511,20,770,63.7
1780991512,20,770,63.7
1780991513,28.6,770,65.7
1780991514,25,771,62.8
1780991515,35.7,771,62.8
1780991517,30.8,770,64.2
1780991518,27.3,770,62.8
1780991519,25,770,63.3
1780991521,33.3,770,63.3
1780991522,28.6,769,63.7
1780991523,33.3,770,63.3
1780991524,20,768,64.2
1780991525,20,770,62.8
1780991527,30.8,770,63.3
1780991528,33.3,770,63.3
1780991529,25,770,62.3
1780991530,25,770,63.3
1780991532,25,770,61.8
1780991533,27.3,770,63.7
1780991534,20,766,62.8
1780991535,20,766,63.3
1780991537,16.7,766,63.3
1780991538,20,766,63.7
1780991539,25,767,64.2
1780991540,30.8,767,62.3
1780991542,35.7,767,63.3
1780991543,28.6,767,61.8
1780991544,33.3,769,62.8
1780991545,20,769,62.3
1780991546,20,769,62.3
1780991548,20,769,63.7
1780991549,28.6,769,63.3
1780991550,60,781,63.7
1780991551,28.6,775,63.7
1780991553,40,775,64.2
1780991554,40,747,64.2
1780991555,57.1,744,64.7
1780991556,20,738,65.2
1780991557,100,750,65.2
1780991559,28.6,755,65.2
1780991560,16.7,755,65.7
1780991561,50,744,65.7
1780991562,20,743,65.7
1780991564,33.3,742,65.2
1780991565,33.3,729,65.2
1780991566,30.8,728,64.2
1780991567,27.3,727,63.7
1780991568,35.7,727,63.7
1780991570,20,727,63.3
1780991571,40,728,63.7
1780991572,33.3,727,63.7
1780991573,33.3,726,64.2
1780991575,20,724,63.7
1780991576,20,725,64.2
1780991577,30.8,725,63.7
1780991578,33.3,725,62.8
1780991580,25,725,62.8
1780991581,30.8,725,63.7
1780991582,25,725,63.3
1780991583,20,724,63.3
1780991585,42.9,725,62.8
1780991586,33.3,711,64.7
1780991587,33.3,711,63.7
1780991588,25,710,62.3
1780991589,20,709,63.7
1780991591,20,709,63.3
1780991592,20,709,62.8
1780991593,20,709,64.2
1780991594,18.2,709,62.8
1780991596,16.7,709,63.3
1780991597,28.6,709,62.8
1780991598,33.3,709,64.7
1780991599,33.3,709,62.3
1780991600,30.8,710,62.8
1780991602,30.8,710,62.8
1780991603,77.8,710,62.8
1780991604,62.5,603,64.2
1780991605,80,587,66.7
1780991607,33.3,592,65.2
1780991608,20,592,64.2
1780991609,27.3,591,63.7
1780991610,30.8,591,63.7
1780991612,0,591,64.7
1780991613,33.3,592,63.7
1780991614,20,591,63.7
1780991615,20,589,63.3
1780991616,42.9,581,63.7
1780991618,20,581,63.7
1780991619,33.3,581,64.7
1780991620,33.3,581,63.7
1780991621,27.3,582,64.2
1780991622,30.8,583,62.8
1780991624,20,582,62.3
1780991625,30.8,582,63.3
1780991626,20,581,62.3
1780991627,20,581,63.3
1780991629,33.3,581,62.8
1780991630,20,581,62.8
1780991631,27.3,581,63.3
1780991632,25,582,63.3
1780991634,20,582,62.8
1780991635,25,582,63.3
1780991636,66.7,578,62.8
1780991637,20,579,63.3
1780991638,33.3,580,62.3
1780991640,33.3,579,62.8
1780991641,27.3,582,63.3
1780991642,30.8,582,61.8
1780991643,25,582,62.3
