Timestamp,CPU_Percent,RAM_Active_MB,Temp_C
1780986976,42.9,735,65.7
1780986977,40,732,65.7
1780986978,33.3,743,66.7
1780986979,33.3,745,66.2
1780986981,40,740,65.7
1780986982,42.9,739,67.2
1780986983,33.3,737,65.7
1780986984,20,737,65.2
1780986986,33.3,736,65.7
1780986987,33.3,736,65.7
1780986988,30.8,740,65.7
1780986989,33.3,733,64.2
1780986990,33.3,736,63.7
1780986992,33.3,738,64.7
1780986993,33.3,740,66.2
1780986994,20,740,65.2
1780986995,20,740,64.7
1780986997,20,740,63.7
1780986998,33.3,740,64.7
1780986999,33.3,740,64.2
1780987000,20,747,65.2
1780987001,20,747,65.7
1780987003,20,748,64.7
1780987004,20,747,64.7
1780987005,18.2,747,64.2
1780987006,16.7,748,64.7
1780987007,33.3,748,64.7
1780987009,33.3,749,65.2
1780987010,16.7,744,64.2
1780987011,27.3,743,63.7
1780987012,23.1,743,65.2
1780987014,33.3,744,64.7
1780987015,60,759,64.7
1780987016,20,755,65.2
1780987017,20,754,64.7
1780987018,25,753,63.7
1780987020,27.3,754,64.2
1780987021,16.7,748,64.7
1780987022,33.3,747,64.2
1780987023,20,746,65.2
1780987024,33.3,748,64.2
1780987026,30.8,749,62.8
1780987027,42.9,747,64.7
1780987028,20,746,64.7
1780987029,20,746,64.7
1780987031,33.3,744,64.2
1780987032,27.3,744,63.7
1780987033,35.7,746,63.7
1780987034,33.3,748,64.7
1780987035,33.3,747,64.2
1780987037,33.3,747,64.7
1780987038,33.3,746,64.2
1780987039,25,746,63.7
1780987040,57.1,747,64.2
1780987042,20,747,64.7
1780987043,16.7,747,63.7
1780987044,33.3,748,64.2
1780987045,18.2,745,63.7
1780987046,30.8,744,64.7
1780987048,20,744,64.2
1780987049,33.3,744,65.2
1780987050,33.3,744,63.7
1780987051,33.3,743,63.7
1780987053,30.8,743,64.2
1780987054,27.3,743,63.3
1780987055,30.8,743,63.3
1780987056,20,744,64.2
1780987058,33.3,744,64.7
1780987059,20,744,64.2
1780987060,33.3,744,63.7
1780987061,20,742,64.7
1780987062,20,743,65.2
1780987064,20,744,63.3
1780987065,20,744,64.7
1780987066,31.2,744,64.2
1780987067,28.6,743,63.7
1780987068,40,712,64.7
1780987070,33.3,706,66.2
1780987071,20,709,65.7
1780987072,92.3,736,67.2
1780987073,16.7,736,65.7
1780987074,66.7,737,65.7
1780987076,20,722,65.7
1780987077,25,721,65.7
1780987078,30.8,716,64.7
1780987079,25,714,65.2
1780987081,22.2,713,64.2
1780987082,42.9,702,65.2
1780987083,33.3,701,63.7
1780987084,20,701,64.2
1780987086,20,701,64.7
1780987087,27.3,701,64.2
1780987088,23.1,700,64.2
1780987089,30.8,701,63.7
1780987091,25,701,63.3
1780987092,33.3,701,64.2
1780987093,20,701,64.7
1780987094,42.9,701,63.7
1780987095,33.3,701,65.2
1780987097,30.8,700,63.3
1780987098,33.3,701,64.2
1780987099,33.3,701,64.7
1780987100,40,701,65.2
1780987102,33.3,691,64.7
1780987103,33.3,685,65.2
1780987104,33.3,686,64.2
1780987105,20,684,64.2
1780987106,20,684,63.3
1780987108,25,685,64.2
1780987109,23.1,685,62.8
1780987110,20,684,63.7
1780987111,25,684,62.8
1780987113,33.3,688,62.8
1780987114,20,687,64.2
1780987115,33.3,686,63.7
1780987116,33.3,686,64.2
1780987117,33.3,686,63.3
1780987119,25,686,64.2
1780987120,60,602,64.7
1780987121,60,612,65.7
1780987122,66.7,600,65.2
1780987124,20,599,65.7
1780987125,30.8,598,64.2
1780987126,0,593,64.2
1780987127,20,592,63.7
1780987128,33.3,591,64.7
1780987130,20,590,64.7
1780987131,30.8,587,63.7
1780987132,25,584,63.7
1780987133,20,582,63.3
1780987135,20,582,63.7
1780987136,50,591,64.7
1780987137,20,590,64.2
1780987138,25,587,64.2
1780987139,27.3,586,62.3
1780987141,30.8,585,63.7
1780987142,20,585,63.3
1780987143,20,580,63.7
1780987144,33.3,581,62.8
1780987146,20,581,63.7
1780987147,20,581,63.3
1780987148,30.8,581,63.3
1780987149,20,581,63.7
1780987150,20,583,62.8
1780987152,20,583,63.3
1780987153,33.3,588,63.3
1780987154,30.8,575,63.3
1780987155,33.3,578,62.8
1780987157,25,578,62.8
1780987158,33.3,578,62.3
1780987159,30.8,578,62.3
