Timestamp,CPU_Percent,RAM_Active_MB,Temp_C
1780991490,100,633,64.2
1780991492,50,652,64.7
1780991493,16.7,650,64.7
1780991494,20,646,63.7
1780991495,28.6,643,63.7
1780991496,33.3,639,63.3
1780991498,33.3,636,63.3
1780991499,42.9,632,61.8
1780991500,20,628,63.3
1780991501,27.3,628,62.3
1780991503,23.1,624,62.3
1780991504,20,622,62.8
1780991505,20,623,62.3
1780991506,20,624,63.3
1780991507,33.3,624,61.8
1780991509,30.8,623,62.3
1780991510,26.7,622,62.3
1780991511,42.9,620,62.3
1780991512,20,618,61.8
1780991513,20,616,62.3
1780991515,33.3,614,62.3
1780991516,18.2,615,61.3
1780991517,60,609,61.3
1780991518,40,611,61.8
1780991522,23.1,609,61.8
1780991524,26.7,607,61.3
1780991525,30,608,61.3
1780991526,50,612,61.8
1780991527,20,617,62.3
1780991529,20,618,61.8
1780991530,20,618,61.8
1780991531,25,615,61.3
1780991532,31.2,614,61.3
1780991533,20,613,60.8
1780991535,20,613,61.8
1780991536,20,613,62.8
1780991537,20,608,61.3
1780991538,23.1,607,61.3
1780991539,20,607,62.3
1780991541,33.3,606,60.8
1780991542,33.3,605,62.8
1780991543,28.6,605,61.8
1780991544,23.1,606,61.8
1780991546,28.6,606,60.8
1780991547,20,614,61.3
1780991548,20,614,60.8
1780991549,20,613,61.3
1780991550,20,613,62.8
1780991552,25,611,61.8
1780991553,88.9,592,63.3
1780991554,75,589,62.3
1780991555,33.3,588,61.8
1780991557,33.3,585,62.3
1780991558,20,585,63.3
1780991559,33.3,586,62.8
1780991560,20,584,62.3
1780991561,57.1,584,62.8
1780991563,21.4,583,62.8
1780991564,20,583,62.8
1780991565,20,582,61.8
1780991566,20,579,63.3
1780991567,50,580,62.3
1780991569,30.8,579,61.3
1780991570,26.7,579,61.8
1780991571,20,579,62.3
1780991572,20,580,61.8
1780991574,20,579,61.8
1780991575,33.3,578,62.3
1780991576,23.1,579,61.8
1780991577,23.1,579,61.8
1780991578,33.3,581,62.3
1780991580,33.3,579,62.3
1780991581,33.3,580,61.3
1780991582,20,580,62.3
1780991583,30.8,580,61.3
1780991585,33.3,577,62.3
1780991586,66.7,578,61.8
1780991587,20,576,61.8
1780991588,20,574,62.8
1780991589,28.6,575,61.8
1780991591,20,576,61.8
1780991592,40,576,61.8
1780991593,33.3,576,62.8
1780991594,20,576,61.8
1780991595,28.6,576,62.3
1780991597,21.4,576,61.3
1780991598,20,585,62.8
1780991599,20,576,61.8
1780991600,33.3,580,60.8
1780991602,33.3,579,62.3
1780991603,55.6,580,62.8
1780991604,100,513,63.3
1780991605,20,508,63.3
1780991606,33.3,507,62.8
1780991608,20,501,62.8
1780991609,20,494,62.8
1780991610,20,493,62.8
1780991611,33.3,493,61.8
1780991612,20,491,62.3
1780991614,23.1,489,62.8
1780991615,27.3,488,61.8
1780991616,21.4,487,61.3
1780991617,16.7,485,61.8
1780991619,33.3,485,61.3
1780991620,33.3,485,61.8
1780991621,20,485,61.8
1780991622,20,484,62.3
1780991624,33.3,484,60.8
1780991625,23.1,485,61.3
1780991626,28.6,485,61.3
1780991627,28.6,485,60.8
1780991629,28.6,484,60.8
1780991630,33.3,480,60.8
1780991631,33.3,481,61.8
1780991632,33.3,481,62.3
1780991634,20,481,60.8
1780991635,21.4,481,61.3
1780991636,15.4,481,60.3
1780991637,30.8,481,59.9
1780991638,28.6,481,59.4
1780991640,33.3,485,61.3
1780991641,20,485,60.8
1780991642,20,486,60.8
1780991643,20,488,61.8
1780991645,27.3,488,61.8
