Timestamp,CPU_Percent,RAM_Active_MB,Temp_C
1780986797,20,476,57.9
1780986798,20,477,58.9
1780986800,20,477,58.9
1780986801,20,477,58.4
1780986802,28.6,478,58.9
1780986803,28.6,478,58.9
1780986804,20,478,58.9
1780986806,20,478,58.9
1780986807,20,480,59.4
1780986808,33.3,479,58.9
1780986809,28.6,478,58.9
1780986811,20,483,58.4
1780986812,71.4,484,60.3
1780986813,33.3,483,59.4
1780986814,33.3,484,59.9
1780986815,28.6,484,59.4
1780986817,18.2,482,58.4
1780986818,23.1,480,58.9
1780986819,23.1,478,58.4
1780986820,57.1,478,58.9
1780986822,33.3,479,58.9
1780986823,20,478,58.4
1780986824,42.9,479,59.4
1780986825,20,478,59.9
1780986826,28.6,477,58.9
1780986828,26.7,479,58.9
1780986829,20,478,58.9
1780986830,20,477,59.4
1780986831,20,480,58.9
1780986833,20,479,59.4
1780986834,28.6,480,58.4
1780986835,20,479,59.4
1780986836,20,480,59.9
1780986837,20,480,59.4
1780986839,33.3,478,58.4
1780986840,23.1,477,59.4
1780986841,33.3,478,58.9
1780986842,20,478,58.4
1780986843,20,479,59.4
1780986845,20,479,58.9
1780986846,27.3,479,60.3
1780986847,28.6,479,59.4
1780986848,23.1,479,58.4
1780986850,33.3,478,59.4
1780986851,20,480,58.4
1780986852,20,476,58.9
1780986853,33.3,477,59.4
1780986855,33.3,476,58.9
1780986856,23.1,476,59.4
1780986857,28.6,476,58.9
1780986858,28.6,477,57.9
1780986860,33.3,476,58.9
1780986861,0,477,59.9
1780986862,20,482,59.4
1780986863,20,482,59.9
1780986864,23.1,482,59.4
1780986866,30.8,482,58.9
1780986867,21.4,482,59.4
1780986868,25,482,58.9
1780986869,26.7,482,58.4
1780986871,28.6,482,58.9
1780986872,20,480,59.9
1780986873,20,486,59.9
1780986874,20,485,58.9
1780986875,33.3,484,60.3
1780986877,23.1,481,57.9
1780986878,27.3,480,59.9
1780986879,23.1,479,59.4
1780986880,25,478,58.4
1780986882,28.6,489,58.4
1780986883,66.7,485,59.9
1780986884,20,487,59.9
1780986885,20,488,58.9
1780986887,40,488,59.9
1780986888,44.4,489,61.3
1780986889,50,490,60.3
1780986890,42.9,487,60.3
1780986891,50,484,61.3
1780986893,20,492,61.3
1780986894,50,494,62.3
1780986895,100,498,63.7
1780986896,20,562,63.7
1780986898,55.6,598,63.3
1780986899,54.5,597,63.7
1780986900,55.6,616,65.2
1780986901,50,613,65.7
1780986903,57.1,624,65.2
1780986904,50,624,66.2
1780986905,50,624,65.2
1780986906,50,552,64.2
1780986907,0,551,62.8
1780986909,50,548,63.7
1780986910,80,547,62.8
1780986914,50,547,62.8
1780986915,62.5,544,62.3
1780986919,18.2,532,61.3
1780986920,23.1,531,59.9
1780986921,20,561,61.3
1780986922,33.3,564,62.3
1780986923,28.6,557,62.8
1780986925,33.3,559,62.8
1780986926,66.7,561,62.8
1780986927,55.6,576,61.8
1780986928,20,584,61.8
1780986930,16.7,585,62.3
1780986931,20,588,61.8
1780986932,57.1,591,62.8
1780986933,88.9,588,64.2
1780986934,57.1,615,63.7
1780986936,87.5,642,64.7
1780986937,50,639,65.7
1780986938,50,657,65.2
1780986939,57.1,664,65.2
1780986941,40,656,66.7
1780986942,20,622,64.7
1780986943,50,607,65.2
1780986944,57.1,608,65.7
1780986945,40,626,66.2
1780986947,20,618,65.7
1780986948,20,613,64.2
1780986949,16.7,610,63.3
1780986950,66.7,620,66.2
1780986951,20,620,65.2
1780986953,28.6,616,64.7
1780986954,62.5,607,63.3
1780986955,50,620,64.2
1780986956,0,626,63.7
1780986957,30.8,624,63.7
1780986959,20,621,63.7
1780986960,20,617,64.2
1780986961,16.7,613,63.3
1780986962,40,612,65.2
1780986964,40,612,65.7
1780986965,71.4,620,65.7
1780986966,57.1,618,66.2
1780986967,83.3,616,65.2
1780986968,50,617,65.2
1780986970,70,624,67.6
1780986971,66.7,628,67.6
1780986972,57.1,637,66.7
1780986973,50,654,67.6
1780986975,46.2,667,65.7
1780986976,28.6,665,64.7
1780986977,20,664,65.2
1780986978,33.3,664,64.7
1780986979,20,665,64.2
1780986981,30.8,658,64.7
1780986982,26.7,656,63.7
1780986983,33.3,655,63.7
1780986984,33.3,651,63.3
1780986986,33.3,640,64.7
1780986987,33.3,640,64.7
1780986988,25,639,63.7
1780986989,26.7,638,63.7
1780986990,20,637,62.8
1780986992,16.7,636,62.3
1780986993,75,642,64.2
1780986994,40,642,62.8
1780986995,33.3,642,63.3
1780986997,20,643,63.3
1780986998,83.3,643,63.3
1780987001,26.7,641,63.7
1780987003,20,639,62.8
1780987004,33.3,638,62.8
1780987005,33.3,640,63.3
1780987006,40,642,63.3
1780987007,29.4,641,63.3
1780987009,16.7,641,62.8
1780987010,16.7,641,62.8
1780987011,20,640,63.3
1780987012,33.3,642,63.7
1780987013,30.8,642,62.8
1780987015,25,643,62.8
1780987016,20,637,63.7
1780987017,20,639,62.3
1780987018,20,639,62.8
1780987020,20,640,63.7
1780987021,23.1,640,62.8
1780987022,31.2,639,63.7
1780987023,33.3,639,63.7
1780987024,33.3,640,62.8
1780987026,16.7,639,63.3
1780987027,33.3,641,63.3
1780987028,26.7,640,62.3
1780987029,21.4,641,62.8
1780987031,33.3,641,62.8
1780987032,33.3,641,63.3
1780987033,28.6,641,62.3
1780987034,28.6,641,61.8
1780987035,23.1,641,62.3
1780987037,33.3,645,61.8
1780987038,33.3,646,63.3
1780987039,28.6,646,62.3
1780987040,20,646,62.8
1780987041,26.7,646,62.3
1780987043,20,646,64.2
1780987044,20,646,62.8
1780987045,16.7,645,62.8
1780987046,42.9,643,63.3
1780987048,26.7,641,63.3
1780987049,25,642,62.8
1780987050,20,642,62.3
1780987051,33.3,641,62.8
1780987052,42.9,640,62.3
1780987054,28.6,646,63.7
1780987055,31.2,646,62.3
1780987056,23.1,647,61.8
1780987057,28.6,642,62.3
1780987059,20,642,62.8
1780987060,28.6,641,62.8
1780987061,33.3,642,62.8
1780987062,28.6,642,63.7
1780987063,20,643,62.8
1780987065,20,644,63.7
1780987066,33.3,643,63.3
1780987067,16.7,643,63.3
1780987068,100,625,63.7
1780987070,40,617,64.2
1780987071,57.1,617,64.7
1780987072,16.7,615,65.2
1780987073,44.4,614,62.8
1780987074,20,614,63.7
1780987076,16.7,610,63.7
1780987077,20,610,63.3
1780987078,20,611,63.3
1780987079,21.4,611,62.8
1780987080,16.7,612,63.7
1780987082,20,612,63.3
1780987083,20,611,62.8
1780987084,20,610,61.8
1780987085,28.6,609,63.3
1780987087,26.7,608,62.3
1780987088,0,607,62.3
1780987089,20,607,63.7
1780987090,20,607,62.8
1780987091,20,607,63.7
1780987093,55.6,606,63.3
1780987094,31.2,606,61.8
1780987095,28.6,605,62.3
1780987096,33.3,604,62.3
1780987098,20,614,63.7
1780987099,33.3,609,61.8
1780987100,25,608,62.3
1780987101,66.7,608,62.8
1780987102,33.3,609,62.3
1780987104,16.7,608,63.3
1780987105,20,608,62.3
1780987106,20,607,62.8
