Timestamp,CPU_Percent,RAM_Active_MB,Temp_C
1780992519,40,480,59.4
1780992520,33.3,482,59.4
1780992521,20,487,59.4
1780992523,20,487,59.4
1780992524,23.1,488,60.3
1780992525,28.6,488,59.9
1780992526,30.8,488,59.9
1780992528,18.2,486,58.9
1780992529,23.1,486,58.9
1780992530,25,485,59.4
1780992531,33.3,479,58.9
1780992532,20,478,58.9
1780992534,20,479,59.4
1780992535,20,479,59.4
1780992536,25,479,60.3
1780992537,30.8,480,59.4
1780992539,23.1,483,58.4
1780992540,18.2,483,59.4
1780992541,25,480,59.4
1780992542,20,488,59.9
1780992544,20,488,59.4
1780992545,40,486,60.3
1780992546,25,483,59.9
1780992547,27.3,483,59.9
1780992548,28.6,481,59.9
1780992550,28.6,482,59.9
1780992551,23.1,482,59.4
1780992552,40,496,60.3
1780992553,20,493,59.9
1780992555,20,491,59.9
1780992556,20,491,59.9
1780992557,33.3,490,59.9
1780992558,23.1,489,59.4
1780992560,23.1,487,58.4
1780992561,27.3,485,59.4
1780992562,20,480,59.4
1780992563,25,480,58.9
1780992565,20,479,59.9
1780992566,20,480,59.9
1780992567,33.3,479,59.4
1780992568,28.6,480,59.4
1780992569,27.3,480,59.4
1780992571,28.6,479,59.4
1780992572,42.9,487,59.9
1780992573,0,481,60.3
1780992574,20,481,60.8
1780992576,0,481,59.4
1780992577,25,482,59.4
1780992578,23.1,482,59.9
1780992579,23.1,482,59.4
1780992581,16.7,481,59.4
1780992582,25,481,58.9
1780992583,20,482,59.4
1780992584,20,482,59.4
1780992586,33.3,481,59.9
1780992587,20,480,60.3
1780992588,30.8,481,58.9
1780992589,23.1,480,60.3
1780992590,28.6,481,58.9
1780992592,23.1,481,59.9
1780992593,20,484,58.9
1780992594,40,489,58.9
1780992595,33.3,490,60.3
1780992597,33.3,492,59.9
1780992598,50,497,60.8
1780992599,44.4,489,61.8
1780992600,50,485,61.3
1780992601,57.1,499,61.3
1780992603,40,500,62.3
1780992604,50,517,62.8
