Timestamp,CPU_Percent,RAM_Active_MB,Temp_C
1780992093,25,610,61.8
1780992094,20,612,63.3
1780992095,20,612,62.8
1780992096,20,612,63.3
1780992097,33.3,611,61.3
1780992099,20,609,62.3
1780992100,28.6,608,63.3
1780992101,20,610,62.8
1780992102,0,611,63.3
1780992104,20,610,63.3
1780992105,20,610,62.8
1780992106,27.3,609,61.8
1780992107,25,609,62.8
1780992109,33.3,608,61.3
1780992110,16.7,607,62.8
1780992111,33.3,612,62.8
1780992112,28.6,613,62.3
1780992113,27.3,613,62.3
1780992115,26.7,612,63.3
1780992116,33.3,613,61.3
1780992117,20,612,62.3
1780992118,20,611,61.8
1780992119,20,609,62.8
1780992121,30.8,609,62.3
1780992122,20,609,62.3
1780992123,0,609,62.8
1780992124,20,609,62.3
1780992126,33.3,608,62.8
1780992127,26.7,608,62.8
1780992128,20,608,61.8
1780992129,33.3,607,62.3
1780992130,33.3,614,62.3
1780992132,20,618,62.8
1780992133,27.3,618,63.3
1780992134,28.6,618,62.8
1780992135,33.3,618,62.3
1780992137,33.3,617,62.3
1780992138,33.3,616,62.3
1780992139,20,613,63.3
1780992140,21.4,613,62.3
1780992141,20,618,63.3
1780992143,33.3,613,62.3
1780992144,20,613,62.8
1780992145,20,613,61.8
1780992146,26.7,615,63.3
1780992148,20,614,63.3
1780992149,20,586,62.8
1780992150,50,591,64.7
1780992151,20,589,63.3
1780992152,20,589,63.7
1780992154,33.3,588,64.2
1780992155,33.3,586,63.3
1780992156,33.3,585,63.7
1780992157,44.4,585,63.7
1780992158,16.7,584,63.3
1780992160,20,583,62.8
1780992161,33.3,582,63.3
1780992162,20,595,64.2
1780992163,30.8,585,62.8
1780992165,21.4,586,62.8
1780992166,20,585,63.7
1780992167,20,585,61.8
1780992168,20,584,63.3
1780992169,0,582,63.3
1780992171,18.2,583,61.8
1780992172,26.7,583,62.8
1780992173,20,580,62.8
1780992174,33.3,580,63.3
1780992176,33.3,580,63.3
1780992177,20,580,61.8
1780992178,26.7,579,63.7
1780992179,43.8,579,61.3
1780992180,18.2,578,61.8
1780992182,21.4,580,61.3
1780992183,33.3,581,61.8
1780992184,20,582,62.8
1780992185,28.6,582,62.8
1780992187,20,581,62.8
1780992188,28.6,579,62.3
1780992189,26.7,580,61.8
1780992190,33.3,584,62.8
1780992192,20,584,62.3
1780992193,20,590,62.8
1780992194,33.3,582,63.7
1780992195,28.6,583,63.3
1780992196,26.7,583,61.8
1780992198,33.3,582,62.8
1780992199,20,582,62.3
1780992200,20,581,62.3
1780992201,50,500,63.7
1780992203,57.1,508,64.7
1780992204,20,498,63.7
1780992205,20,497,64.2
1780992206,33.3,496,62.8
1780992207,27.3,495,63.3
1780992209,28.6,493,63.7
1780992210,33.3,492,62.8
1780992211,20,491,63.7
1780992212,33.3,489,63.3
1780992214,0,488,62.8
1780992215,20,487,63.3
1780992216,18.2,487,62.8
1780992217,23.1,487,62.8
1780992218,33.3,487,62.8
1780992220,20,486,62.3
1780992221,20,485,62.3
1780992222,20,485,62.8
1780992223,33.3,485,62.3
1780992225,20,482,62.8
1780992226,33.3,482,62.3
1780992227,20,482,62.8
1780992228,20,482,62.3
1780992229,18.2,482,61.8
1780992231,23.1,482,61.8
1780992232,28.6,482,62.3
1780992233,28.6,482,61.3
1780992234,20,483,61.8
1780992236,33.3,483,61.8
1780992237,20,483,62.8
1780992238,20,484,63.3
1780992239,28.6,484,61.3
1780992241,28.6,483,61.3
1780992242,28.6,484,61.3
1780992243,18.2,484,61.8
