Timestamp,CPU_Percent,RAM_Active_MB,Temp_C
1780991027,26.7,607,60.3
1780991029,20,607,60.3
1780991030,16.7,607,60.8
1780991031,16.7,607,60.3
1780991032,33.3,607,60.3
1780991033,30.8,606,59.9
1780991035,33.3,606,60.8
1780991036,20,608,60.8
1780991037,28.6,608,60.8
1780991038,62.5,534,61.3
1780991039,50,515,62.3
1780991041,33.3,506,61.3
1780991042,20,503,62.3
1780991043,57.1,501,62.3
1780991044,20,501,61.3
1780991046,20,490,60.8
1780991047,20,490,61.3
1780991048,20,490,61.3
1780991049,33.3,489,60.8
1780991050,23.1,489,60.3
1780991052,26.7,488,60.3
1780991053,26.7,488,60.8
1780991054,21.4,486,60.8
1780991055,20,486,60.3
1780991057,20,485,60.3
1780991058,33.3,485,60.3
1780991059,0,485,60.8
1780991060,23.1,487,59.9
1780991061,28.6,485,59.4
1780991063,33.3,484,59.9
1780991064,33.3,484,60.8
1780991065,33.3,493,61.3
1780991066,20,493,61.3
1780991068,21.4,492,59.4
1780991069,33.3,492,59.9
1780991070,23.1,492,59.9
1780991071,15.4,491,59.9
1780991073,23.1,489,59.4
1780991074,20,488,59.4
1780991075,50,486,59.9
1780991076,20,487,59.4
1780991078,20,485,60.3
1780991079,16.7,485,59.9
1780991080,26.7,486,59.4
