Timestamp,CPU_Percent,RAM_Active_MB,Temp_C
1780986796,20,512,60.8
1780986798,33.3,514,61.8
1780986799,20,514,61.8
1780986800,33.3,513,62.3
1780986801,23.1,513,61.8
1780986803,20,514,61.8
1780986804,20,514,61.3
1780986805,20,514,61.3
1780986806,20,514,62.8
1780986807,23.1,513,61.3
1780986809,23.1,513,60.8
1780986810,28.6,512,62.3
1780986811,28.6,511,61.8
1780986812,20,516,61.8
1780986814,33.3,516,61.8
1780986815,20,517,61.3
1780986816,33.3,517,61.8
1780986817,16.7,517,61.8
1780986819,18.2,516,61.8
1780986820,30.8,516,61.8
1780986821,30.8,514,62.3
1780986822,33.3,510,60.8
1780986824,25,510,61.3
1780986825,0,510,61.8
1780986826,20,510,62.3
1780986827,20,515,62.3
1780986828,20,516,62.3
1780986830,20,517,63.7
1780986831,33.3,517,62.3
1780986832,33.3,517,61.3
1780986833,16.7,521,62.8
1780986834,20,521,62.8
1780986836,20,521,63.3
1780986837,33.3,521,62.8
1780986838,42.9,522,63.3
1780986839,20,521,62.3
1780986840,20,522,63.3
1780986842,20,522,62.3
1780986843,33.3,516,63.3
1780986844,20,519,63.3
1780986845,33.3,521,64.2
1780986846,55.6,525,64.7
1780986848,58.3,525,64.7
1780986849,80,520,65.2
1780986850,57.1,525,65.2
1780986851,20,525,65.2
1780986853,33.3,525,64.2
1780986854,40,535,64.7
1780986855,57.1,540,65.7
1780986856,66.7,658,66.2
1780986857,66.7,632,67.2
1780986859,55.6,653,67.2
1780986860,55.6,641,67.2
1780986861,40,636,67.6
1780986862,50,636,67.2
1780986864,50,653,68.1
1780986865,50,604,68.6
1780986866,50,665,67.6
1780986867,50,665,67.2
1780986868,50,665,66.2
1780986870,60,665,67.2
1780986873,50,663,67.2
1780986874,50,663,65.7
1780986875,66.7,711,68.1
1780986876,57.1,733,69.6
1780986878,20,755,67.6
1780986879,50,755,68.1
1780986880,66.7,764,68.6
1780986881,100,776,69.6
1780986883,40,775,69.6
1780986884,66.7,815,70.6
1780986885,66.7,812,70.1
1780986886,75,833,70.6
1780986887,50,838,71.5
1780986889,83.3,841,69.1
1780986890,20,843,70.1
1780986891,100,872,71.1
1780986892,33.3,871,69.6
1780986894,33.3,870,68.6
1780986895,33.3,859,68.1
1780986896,50,857,69.1
1780986897,100,897,70.1
1780986899,33.3,894,68.6
1780986900,33.3,891,67.6
1780986901,16.7,887,67.2
1780986902,33.3,885,67.2
1780986903,60,881,69.6
1780986905,57.1,877,69.6
1780986906,57.1,879,69.6
1780986907,66.7,927,69.1
1780986908,77.8,986,71.1
1780986910,80,1025,71.1
1780986911,66.7,1016,71.5
1780986912,100,1018,71.5
1780986913,100,1021,73.0
1780986914,100,1042,71.1
1780986916,87.5,1038,74.0
1780986917,100,1103,74.5
1780986918,100,1102,74.0
1780986919,100,1160,76.4
1780986921,100,1160,76.4
1780986922,83.3,1168,77.4
1780986925,50,1152,76.4
1780986926,85.7,1144,75.9
1780986927,80,1118,75.0
1780986928,75,1095,74.5
1780986930,85.7,1078,74.5
1780986931,100,1062,74.5
1780986932,87.5,1053,74.0
1780986933,50,1061,73.5
1780986935,100,1093,74.5
1780986936,100,1107,76.9
1780986937,75,1095,75.0
1780986938,100,1152,77.4
1780986940,100,1156,76.9
1780986942,83.3,1144,75.0
1780986943,60,1107,73.5
1780986944,100,1108,73.5
1780986946,66.7,1097,72.5
1780986947,87.5,1108,74.0
1780986948,50,1120,74.5
1780986949,77.8,1139,75.4
1780986951,50,1116,75.4
1780986952,50,1116,75.4
1780986953,20,1115,73.5
1780986954,20,1116,73.5
1780986956,57.1,1111,74.0
1780986957,71.4,1107,73.0
1780986958,20,1108,72.5
1780986959,33.3,1106,72.0
1780986960,50,1105,71.1
1780986962,35.7,1104,72.0
1780986963,33.3,1100,70.6
1780986964,20,1098,70.6
1780986965,33.3,1096,71.5
1780986967,20,1094,71.1
1780986968,0,1095,71.1
1780986969,20,1094,71.1
1780986970,20,1094,71.1
1780986971,42.9,1094,71.1
1780986973,40,1097,72.0
1780986974,33.3,1096,71.5
1780986975,16.7,1096,71.1
