Timestamp,CPU_Percent,RAM_Active_MB,Temp_C
1780991450,50,1102,70.1
1780991452,27.3,1101,70.1
1780991453,40,1098,70.1
1780991454,71.4,1097,70.6
1780991455,28.6,1097,70.6
1780991456,33.3,1096,70.6
1780991458,30,1095,69.6
1780991459,20,1093,69.1
1780991460,20,1093,70.1
1780991461,33.3,1094,69.6
1780991462,33.3,1094,70.1
1780991464,43.8,1094,70.1
1780991465,30.8,1094,69.1
1780991466,33.3,1096,70.1
1780991467,42.9,1096,69.6
1780991469,62.5,1096,71.5
1780991470,0,1089,69.6
1780991471,60,1088,69.6
1780991472,28.6,1088,70.1
1780991474,20,1088,71.1
1780991475,20,1085,68.6
1780991476,33.3,1085,69.1
1780991477,27.3,1084,68.6
1780991478,23.1,1084,70.1
1780991480,33.3,1084,70.1
1780991481,40,1084,69.1
1780991482,16.7,1087,69.6
1780991483,28.6,1087,70.1
1780991484,23.1,1086,68.1
1780991486,38.5,1086,69.1
1780991487,28.6,1085,68.6
1780991488,20,1085,68.6
1780991489,33.3,1083,69.1
1780991491,28.6,1084,69.1
1780991492,25,1083,70.1
1780991493,20,1083,70.1
1780991494,20,1083,69.6
1780991495,40,1081,69.6
1780991497,33.3,1082,70.1
1780991498,30,1081,68.6
1780991499,33.3,1081,68.6
1780991500,33.3,1087,69.1
1780991502,33.3,1088,69.1
1780991503,33.3,1087,69.1
1780991504,30.8,1088,69.1
1780991505,16.7,1087,69.1
1780991506,16.7,1085,68.6
1780991508,20,1084,70.1
1780991509,20,1083,68.1
1780991510,25,1082,69.6
1780991511,20,1086,70.1
1780991512,20,1087,69.1
1780991514,33.3,1086,69.1
1780991515,30,1084,69.6
1780991516,38.5,1084,69.1
1780991517,33.3,1083,68.6
1780991519,33.3,1083,69.6
1780991520,33.3,1091,69.6
1780991521,42.9,1085,69.6
1780991522,33.3,1085,68.6
1780991523,38.5,1085,68.6
1780991525,33.3,1084,68.6
1780991526,33.3,1086,68.6
1780991527,20,1085,69.6
1780991528,33.3,1084,68.6
1780991530,16.7,1083,69.1
1780991531,33.3,1087,69.6
1780991532,28.6,1088,69.1
1780991533,33.3,1087,68.1
1780991534,33.3,1087,70.1
1780991536,35.7,1090,69.6
1780991537,20,1086,68.6
1780991538,50,1083,69.1
1780991539,33.3,1083,68.6
1780991541,28.6,1083,69.1
1780991542,23.1,1084,69.1
1780991543,33.3,1085,69.6
1780991544,20,1085,68.1
1780991545,33.3,1084,68.6
1780991547,20,1084,68.6
1780991548,37.5,1082,69.6
1780991549,33.3,1081,68.1
1780991550,20,1083,68.1
1780991551,33.3,1085,68.6
1780991553,42.9,1086,68.1
1780991554,27.3,1085,68.1
1780991555,28.6,1085,68.1
1780991556,20,1084,70.6
1780991558,33.3,1085,69.6
1780991559,0,1084,69.1
1780991560,30,1083,69.1
1780991561,40,1082,69.1
1780991562,42.9,1082,69.6
1780991564,28.6,1081,68.6
1780991565,100,1083,69.1
1780991566,20,1083,68.6
1780991567,33.3,1086,70.6
1780991569,20,1085,69.1
1780991570,20,1083,68.1
1780991571,50,1102,69.6
1780991572,26.7,1094,68.6
1780991573,20,1091,69.1
1780991575,28.6,1092,68.6
1780991576,20,1091,68.6
1780991577,0,1089,69.6
1780991578,33.3,1090,69.1
1780991580,30.8,1089,69.1
1780991581,27.3,1087,68.1
1780991582,42.9,1084,68.6
1780991583,16.7,1084,69.1
1780991585,20,1084,69.1
1780991586,57.1,1086,69.1
1780991587,38.5,1085,69.1
1780991588,28.6,1084,68.1
1780991589,20,1084,69.6
1780991591,28.6,1084,69.6
1780991592,0,1091,68.6
1780991593,33.3,1089,69.6
1780991594,28.6,1089,68.1
1780991596,33.3,1089,68.6
1780991597,16.7,1089,68.6
1780991598,50,1087,68.1
1780991599,33.3,1085,70.1
1780991600,42.9,1085,68.1
1780991602,33.3,1085,68.6
1780991603,57.1,1089,69.6
1780991604,20,1088,69.1
1780991605,20,1088,68.6
1780991606,33.3,1090,70.1
1780991608,16.7,1092,69.1
1780991609,100,676,69.6
1780991610,66.7,526,71.1
1780991611,50,542,72.5
1780991613,57.1,540,71.1
1780991614,0,538,71.1
1780991615,20,536,69.6
1780991616,23.1,534,70.1
1780991617,20,532,69.6
1780991619,42.9,531,67.6
1780991620,20,529,69.6
1780991621,0,525,69.1
1780991622,21.4,532,68.1
1780991623,33.3,518,69.6
1780991625,20,519,68.6
1780991626,20,517,68.6
1780991627,33.3,518,68.1
1780991628,28.6,518,67.6
1780991630,21.4,518,68.1
1780991631,26.7,518,68.1
1780991632,40,519,69.1
1780991633,33.3,524,68.6
1780991635,33.3,526,67.6
1780991636,20,525,68.6
1780991637,30.8,524,67.6
1780991638,23.1,523,68.1
1780991639,26.7,523,68.6
1780991641,26.7,523,67.2
1780991642,28.6,523,67.2
1780991643,33.3,516,66.7
