Timestamp,CPU_Percent,RAM_Active_MB,Temp_C
1780990720,1.4,2244,48.0
1780990722,1.3,2247,50.0
1780990723,1.4,2247,50.0
1780990725,0.9,2247,52.0
1780990726,0.5,2249,50.0
1780990727,1.4,2249,47.0
1780990729,1.4,2251,53.0
1780990730,0.5,2251,49.0
1780990731,1.8,2253,50.0
1780990732,3.6,2254,48.0
1780990734,1.3,2256,48.0
1780990735,0.9,2256,57.0
1780990736,1.8,2254,48.0
1780990738,1.8,2255,49.0
1780990739,0.9,2251,49.0
1780990740,1.4,2253,49.0
1780990742,2.2,2256,49.0
1780990743,0.9,2257,49.0
1780990744,2.7,2257,49.0
1780990746,2.2,2222,51.0
1780990747,1.8,2223,51.0
1780990748,1.3,2224,56.0
1780990750,5,2223,49.0
1780990751,2.7,2238,59.0
1780990752,0.9,2240,50.0
1780990754,1.4,2241,48.0
1780990755,1.4,2245,51.0
1780990756,0.9,2242,50.0
1780990758,0.9,2243,55.0
1780990759,1.8,2240,49.0
1780990760,1.3,2242,50.0
1780990762,1.4,2244,51.0
1780990763,2.2,2245,51.0
1780990764,3.6,2247,59.0
1780990766,1.8,2244,50.0
1780990767,0.9,2245,51.0
1780990768,1.3,2246,49.0
1780990770,1.8,2246,58.0
1780990771,0.9,2247,53.0
1780990772,2.7,2250,50.0
1780990774,0.5,2251,50.0
1780990775,0,2251,51.0
1780990776,1.8,2250,50.0
1780990778,1.8,2250,49.0
1780990779,1.8,2248,50.0
1780990780,0.9,2249,50.0
1780990782,0.9,2250,49.0
1780990783,0.9,2251,49.0
1780990784,2.2,2252,49.0
1780990786,0,2256,51.0
1780990787,1.3,2256,50.0
1780990788,0.5,2257,52.0
1780990790,2.7,2253,51.0
1780990791,0.9,2255,50.0
1780990792,1.8,2256,57.0
1780990794,1.8,2258,50.0
1780990795,0.9,2256,50.0
1780990796,0.5,2251,50.0
1780990798,0.5,2253,51.0
1780990799,1.4,2247,49.0
1780990800,1.4,2248,50.0
1780990802,1.3,2249,58.0
1780990803,1.3,2251,50.0
1780990804,1.8,2251,58.0
1780990806,1.8,2246,49.0
1780990807,1.4,2246,50.0
1780990808,0.9,2247,49.0
1780990810,2.2,2242,50.0
1780990811,1.4,2243,50.0
1780990812,1.3,2244,52.0
1780990813,2.3,2245,51.0
1780990815,0.5,2247,51.0
1780990816,1.4,2247,49.0
1780990817,1.4,2247,50.0
1780990819,11.3,2245,51.0
1780990820,0.5,2246,54.0
1780990821,0.9,2248,51.0
1780990823,1.4,2250,51.0
1780990824,1.3,2250,51.0
1780990825,3.6,2250,51.0
1780990827,0.9,2251,55.0
1780990828,1.3,2252,50.0
1780990829,0.9,2250,50.0
1780990831,6.3,2247,50.0
1780990832,0.9,2250,50.0
1780990833,0.9,2250,50.0
1780990835,0.9,2251,49.0
1780990836,0.9,2251,50.0
1780990837,4.1,2251,50.0
1780990839,0.9,2252,50.0
1780990840,0.9,2251,51.0
1780990841,0.5,2262,56.0
1780990843,2.2,2265,59.0
1780990844,1.8,2264,50.0
1780990845,3.5,2277,55.0
1780990847,1.4,2250,52.0
1780990848,1.8,2252,51.0
1780990849,1.4,2250,50.0
1780990851,1.3,2250,52.0
1780990852,1.4,2253,52.0
1780990853,1.8,2254,58.0
1780990855,1.8,2256,64.0
1780990856,1.4,2252,52.0
1780990857,0.9,2253,52.0
1780990859,1.3,2276,51.0
1780990860,1.4,2273,59.0
1780990861,1.8,2277,52.0
1780990863,0.9,2278,52.0
1780990864,0.9,2279,53.0
1780990865,0.9,2269,52.0
1780990867,3.2,2236,59.0
1780990868,0.9,2237,53.0
1780990869,1.4,2235,52.0
1780990871,0.9,2236,53.0
1780990872,6.7,2237,51.0
1780990873,1.8,2238,52.0
1780990875,0.9,2238,59.0
1780990876,0.5,2236,54.0
1780990877,0.5,2237,62.0
1780990879,0.9,2238,52.0
1780990880,0.9,2235,51.0
1780990881,0.9,2239,52.0
1780990882,3.6,2241,51.0
1780990884,1.8,2242,60.0
1780990885,1.4,2244,59.0
1780990886,0.9,2240,55.0
1780990888,1.3,2240,52.0
1780990889,0.5,2240,52.0
1780990890,0.9,2240,49.0
1780990892,0.5,2241,51.0
1780990893,1.4,2242,51.0
1780990894,1.8,2244,54.0
1780990896,1.3,2247,51.0
1780990897,2.7,2248,50.0
1780990898,0.5,2248,54.0
1780990900,0.9,2245,50.0
1780990901,0.9,2246,51.0
1780990902,0.5,2246,51.0
1780990904,0.5,2247,50.0
1780990905,0.5,2248,50.0
1780990906,8.5,2243,51.0
1780990908,0.9,2244,50.0
1780990909,1.4,2237,52.0
1780990910,0.9,2238,49.0
1780990912,4.5,2240,51.0
1780990913,0.9,2241,51.0
1780990914,2.2,2242,51.0
1780990916,1.8,2246,61.0
1780990917,0.9,2247,51.0
1780990918,0.9,2248,52.0
1780990920,0.5,2241,60.0
1780990921,0.9,2243,51.0
1780990922,1.4,2244,51.0
1780990924,0.5,2245,59.0
1780990925,0.5,2246,51.0
1780990926,1.3,2246,61.0
1780990928,0.9,2245,58.0
1780990929,0.9,2246,51.0
1780990930,0.5,2247,51.0
1780990932,0.9,2249,51.0
1780990933,1.3,2248,52.0
1780990934,1.3,2249,51.0
1780990936,0.5,2246,50.0
1780990937,1.3,2246,50.0
1780990938,7.7,2247,50.0
1780990940,1.3,2239,58.0
1780990941,1.8,2242,54.0
1780990942,1.8,2243,52.0
1780990944,0.5,2242,50.0
1780990945,1.4,2242,51.0
1780990946,0.9,2240,51.0
1780990947,1.8,2241,50.0
1780990949,3.2,2238,51.0
1780990950,1.8,2239,49.0
1780990951,0.9,2241,50.0
1780990953,7.6,2242,50.0
1780990954,1.4,2243,57.0
1780990955,1.8,2240,51.0
1780990957,1.4,2240,50.0
1780990958,4.1,2239,52.0
1780990959,0.9,2235,53.0
1780990961,0.9,2238,50.0
1780990962,1.4,2240,50.0
1780990963,1.3,2240,50.0
1780990965,0.5,2242,57.0
1780990966,0.5,2238,51.0
1780990967,0.9,2238,52.0
1780990969,4.6,2236,52.0
1780990970,1.4,2236,53.0
1780990971,1.8,2239,50.0
1780990973,1.8,2240,52.0
1780990974,0.9,2240,58.0
1780990975,2.3,2240,51.0
1780990977,0.9,2241,50.0
1780990978,1.3,2243,50.0
1780990979,0.5,2239,51.0
1780990981,1.8,2240,51.0
1780990982,0,2242,51.0
1780990983,1.3,2243,51.0
1780990985,1.4,2244,57.0
1780990986,0.9,2242,50.0
1780990987,0.5,2242,52.0
1780990989,1.3,2261,52.0
1780990990,8.6,2263,53.0
1780990991,0.9,2276,53.0
1780990993,1.8,2277,52.0
1780990994,0.5,2280,52.0
1780990995,0.9,2279,51.0
1780990997,0.5,2273,53.0
1780990998,0.9,2274,51.0
1780990999,1.3,2277,53.0
1780991001,8.1,2278,55.0
1780991002,1.3,2280,58.0
1780991003,1.4,2281,52.0
1780991005,0.9,2259,51.0
1780991006,0.9,2252,52.0
1780991007,0.5,2254,60.0
1780991009,0.9,2254,54.0
1780991010,1.3,2256,52.0
1780991011,3.2,2256,60.0
1780991013,0.9,2257,53.0
1780991014,1.8,2257,52.0
1780991015,1.4,2259,51.0
1780991017,5.4,2254,52.0
1780991018,0.5,2254,52.0
1780991019,0.9,2252,52.0
1780991020,0.9,2270,52.0
1780991022,0.9,2274,62.0
1780991023,1.4,2274,51.0
1780991024,1.3,2274,52.0
1780991026,1.3,2275,51.0
1780991027,0.9,2276,51.0
1780991028,1.4,2277,60.0
1780991030,0.5,2276,51.0
1780991031,1.3,2277,52.0
1780991032,0.5,2279,52.0
1780991034,1.8,2279,59.0
1780991035,0.9,2280,53.0
1780991036,0.9,2276,52.0
1780991038,4.6,2265,52.0
1780991039,0.9,2268,54.0
1780991040,6.7,2270,54.0
1780991042,1.4,2273,52.0
1780991043,0.5,2273,55.0
1780991044,2.2,2273,54.0
1780991046,0.9,2267,62.0
1780991047,1.8,2269,53.0
1780991048,1.4,2245,59.0
1780991050,0.9,2240,54.0
1780991051,0.9,2241,53.0
1780991052,1.8,2242,52.0
1780991054,0.5,2243,53.0
1780991055,1.4,2245,53.0
1780991056,1.8,2243,58.0
1780991058,1.4,2244,53.0
1780991059,0.9,2245,53.0
1780991060,1.3,2245,54.0
1780991062,0.9,2244,52.0
1780991063,1.3,2244,61.0
1780991064,2.2,2244,53.0
1780991066,0.5,2240,53.0
1780991067,1.3,2240,61.0
1780991068,6.3,2241,55.0
1780991070,1.3,2239,54.0
1780991071,0.9,2241,54.0
1780991072,1.4,2242,55.0
1780991074,0.9,2242,62.0
1780991075,0.9,2242,53.0
1780991076,0.9,2238,56.0
1780991078,2.2,2238,54.0
1780991079,0.5,2239,54.0

# 30sec before starting, 1m57sec to apply, 2m application running, 1m01sec to destroy, 30sec after destroying, total 5m58sec
