Timestamp,CPU_Percent,RAM_Active_MB,Temp_C
1780991264,0.5,2234,50.0
1780991265,4.5,2239,51.0
1780991267,1.8,2239,51.0
1780991268,1.8,2239,50.0
1780991269,1.8,2236,51.0
1780991271,0.9,2236,53.0
1780991272,1.8,2237,55.0
1780991273,0.9,2238,52.0
1780991275,1.3,2238,55.0
1780991276,0.9,2241,52.0
1780991277,0.9,2241,53.0
1780991279,0.9,2241,52.0
1780991280,1.3,2238,51.0
1780991281,1.8,2240,52.0
1780991283,1.4,2239,53.0
1780991284,0.9,2240,51.0
1780991285,0.5,2239,52.0
1780991287,0.9,2235,59.0
1780991288,1.3,2235,53.0
1780991289,4.9,2231,52.0
1780991291,0.9,2232,52.0
1780991292,0.9,2233,61.0
1780991293,4,2234,59.0
1780991295,1.8,2258,53.0
1780991296,0.9,2263,53.0
1780991297,0.9,2264,53.0
1780991299,0.9,2265,63.0
1780991300,0.9,2267,52.0
1780991301,1.3,2268,59.0
1780991303,1.8,2269,60.0
1780991304,0.9,2271,55.0
1780991305,0.9,2273,59.0
1780991306,1.3,2266,53.0
1780991308,0.9,2268,53.0
1780991309,1.3,2270,52.0
1780991310,0.9,2270,52.0
1780991312,0.5,2271,53.0
1780991313,1.8,2271,53.0
1780991314,0.9,2268,62.0
1780991316,1.4,2268,55.0
1780991317,1.8,2269,53.0
1780991318,0.9,2270,54.0
1780991320,1.4,2265,55.0
1780991321,1.3,2265,54.0
1780991322,0.5,2267,53.0
1780991324,1.4,2267,53.0
1780991325,0.9,2269,53.0
1780991326,1.3,2264,52.0
1780991328,1.4,2265,55.0
1780991329,1.8,2269,52.0
1780991330,1.4,2271,53.0
1780991332,1.4,2271,52.0
1780991333,1.3,2271,53.0
1780991334,1.8,2273,51.0
1780991336,0.9,2272,53.0
1780991337,0.5,2272,52.0
1780991338,0.5,2273,60.0
1780991340,1.4,2267,52.0
1780991341,1.8,2267,61.0
1780991342,0.5,2268,52.0
1780991344,0.9,2268,57.0
1780991345,1.4,2269,54.0
1780991346,4.5,2266,56.0
1780991348,2.3,2267,53.0
1780991349,1.3,2245,55.0
1780991350,0.9,2246,55.0
1780991352,1.3,2246,52.0
1780991353,1.3,2247,52.0
1780991354,0.9,2247,53.0
1780991356,0.5,2239,54.0
1780991357,2.7,2241,55.0
1780991358,1.8,2242,54.0
1780991360,0.9,2262,54.0
1780991361,1.8,2265,52.0
1780991362,0.9,2267,63.0
1780991364,0.5,2267,53.0
1780991365,0.9,2269,53.0
1780991366,0.9,2268,52.0
1780991368,0,2269,52.0
1780991369,2.3,2269,53.0
1780991370,0.9,2270,52.0
1780991372,0.9,2274,51.0
1780991373,2.3,2274,53.0
1780991374,0.5,2276,52.0
1780991376,1.8,2270,53.0
1780991377,1.8,2270,56.0
1780991378,2.7,2271,53.0
1780991380,0.9,2271,53.0
1780991381,1.8,2271,52.0
1780991382,0.5,2271,62.0
1780991383,1.8,2272,59.0
1780991385,1.3,2272,52.0
1780991386,1.3,2272,56.0
1780991387,1.3,2272,52.0
1780991389,3.2,2266,54.0
1780991390,1.4,2267,53.0
1780991391,0.9,2269,51.0
1780991393,1.3,2271,63.0
1780991394,0.9,2271,53.0
1780991395,3.2,2267,52.0
1780991397,0.9,2268,54.0
1780991398,0.5,2270,61.0
1780991399,1.3,2273,54.0
1780991401,1.4,2272,53.0
1780991402,1.3,2272,54.0
1780991403,2.3,2272,59.0
1780991405,1.4,2274,53.0
1780991406,0.5,2275,53.0
1780991407,1.4,2276,56.0
1780991409,0.9,2278,62.0
1780991410,1.3,2274,52.0
1780991411,3.2,2277,53.0
1780991413,1.3,2277,60.0
1780991414,1.8,2279,52.0
1780991415,2.7,2278,53.0
1780991417,1.3,2278,52.0
1780991418,1.3,2277,52.0
1780991419,2.7,2271,53.0
1780991421,0.9,2272,53.0
1780991422,0.9,2272,55.0
1780991423,1.8,2273,54.0
1780991425,0.9,2274,53.0
1780991426,0.5,2277,54.0
1780991427,1.4,2278,53.0
1780991429,1.4,2277,52.0
1780991430,0.5,2273,52.0
1780991431,3.2,2273,52.0
1780991433,0.5,2275,53.0
1780991434,0.9,2274,53.0
1780991435,1.3,2274,54.0
1780991437,2.7,2269,53.0
1780991438,0.9,2270,53.0
1780991439,1.3,2268,54.0
1780991441,1.3,2269,55.0
1780991442,4.1,2269,61.0
1780991443,1.8,2270,53.0
1780991445,0.9,2270,54.0
1780991446,3.6,2261,53.0
1780991447,5.2,2263,53.0
1780991449,3.1,2264,62.0
1780991450,0.5,2263,62.0
1780991451,7,2265,54.0
1780991453,1.8,2265,61.0
1780991454,1.3,2267,54.0
1780991455,1.3,2268,56.0
1780991457,3.5,2264,61.0
1780991458,1.8,2266,53.0
1780991459,1.3,2302,55.0
1780991461,1.8,2304,61.0
1780991462,5.8,2306,66.0
1780991463,0.9,2307,59.0
1780991464,1.8,2311,55.0
1780991466,2.2,2306,53.0
1780991467,2.7,2308,54.0
1780991468,1.4,2310,61.0
1780991470,1.4,2306,55.0
1780991471,0.5,2308,55.0
1780991472,0.9,2309,53.0
1780991474,2.2,2309,60.0
1780991475,1.4,2311,54.0
1780991476,1.3,2311,53.0
1780991478,1.4,2312,55.0
1780991479,0.5,2314,57.0
1780991480,1.8,2314,62.0
1780991482,0.9,2314,53.0
1780991483,0.9,2315,56.0
1780991484,1.4,2317,54.0
1780991486,1.3,2314,63.0
1780991487,2.7,2316,54.0
1780991488,1.3,2316,54.0
1780991490,1.8,2311,56.0
1780991491,0.9,2286,64.0
1780991492,1.3,2285,62.0
1780991494,1.8,2286,54.0
1780991495,1.3,2287,59.0
1780991496,5,2282,54.0
1780991498,0.9,2285,54.0
1780991499,0.9,2283,52.0
1780991500,0.9,2285,53.0
1780991502,0.9,2287,56.0
1780991503,1.4,2287,54.0
1780991504,1.8,2289,52.0
1780991506,1.3,2282,55.0
1780991507,0.9,2283,55.0
1780991508,0.9,2284,63.0
1780991510,0.5,2280,55.0
1780991511,0.5,2283,53.0
1780991512,0.9,2285,54.0
1780991514,2.2,2286,54.0
1780991515,1.8,2288,54.0
1780991516,2.7,2285,53.0
1780991518,0.5,2287,54.0
1780991519,2.3,2284,59.0
1780991520,1.4,2286,55.0
1780991522,0.9,2289,54.0
1780991523,0.9,2289,56.0
1780991524,0.5,2290,56.0
1780991526,0.5,2282,54.0
1780991527,1.3,2283,52.0
1780991528,1.4,2284,54.0
1780991529,1.3,2267,56.0
1780991531,0.9,2269,54.0
1780991532,5,2270,54.0
1780991533,0.9,2270,54.0
1780991535,0.5,2270,52.0
