Timestamp,CPU_Percent,RAM_Active_MB,Temp_C
1780992623,0.9,2255,57.0
1780992624,0.9,2257,63.0
1780992625,2.7,2257,58.0
1780992627,5.3,2249,56.0
1780992628,0.5,2250,56.0
1780992629,1.3,2241,54.0
1780992631,1.4,2241,55.0
1780992632,0.9,2240,55.0
1780992633,1.8,2240,54.0
1780992635,0.9,2248,54.0
1780992636,1.4,2251,55.0
1780992637,0.9,2253,55.0
1780992639,1.8,2233,64.0
1780992640,2.3,2237,56.0
1780992641,0.9,2238,55.0
1780992643,1.4,2239,55.0
1780992644,0.9,2239,63.0
1780992645,3.1,2239,55.0
1780992647,2.2,2232,57.0
1780992648,1.3,2232,56.0
1780992649,1.4,2229,55.0
1780992651,1.8,2230,63.0
1780992652,1.4,2232,56.0
1780992653,1.4,2232,56.0
1780992654,1.3,2235,54.0
1780992656,3.1,2231,61.0
1780992657,0.5,2234,55.0
1780992658,5,2260,57.0
1780992660,0.9,2258,55.0
1780992661,0.9,2260,56.0
1780992662,1.3,2261,56.0
1780992664,1.4,2262,56.0
1780992665,0.9,2262,65.0
1780992666,1.4,2258,56.0
1780992668,0.9,2258,57.0
1780992669,0.9,2228,56.0
1780992670,0.9,2229,63.0
1780992672,1.8,2229,55.0
1780992673,0.9,2230,56.0
1780992674,7.7,2229,56.0
1780992676,1.8,2227,56.0
1780992677,0.5,2227,56.0
1780992678,1.3,2229,57.0
1780992680,4.1,2228,63.0
1780992681,0.9,2231,57.0
1780992682,1.3,2232,54.0
1780992684,1.8,2234,56.0
1780992685,1.8,2234,60.0
1780992686,0.9,2232,61.0
1780992688,0.9,2233,55.0
1780992689,0.5,2230,55.0
1780992690,1.4,2231,56.0
1780992692,1.4,2235,61.0
1780992693,0.5,2236,55.0
1780992694,2.3,2236,55.0
1780992696,1.8,2234,58.0
1780992697,0.5,2235,56.0
1780992698,1.8,2236,56.0
1780992700,1.8,2238,55.0
1780992701,1.8,2239,55.0
1780992702,0.9,2240,55.0
1780992704,0.5,2241,55.0
1780992705,1.4,2244,55.0
1780992706,1.3,2237,60.0
1780992708,0.9,2238,54.0
1780992709,0.9,2240,56.0
1780992710,0.9,2241,65.0
1780992712,1.3,2241,55.0
1780992713,2.2,2242,55.0
1780992714,1.8,2243,55.0
1780992716,1.3,2241,56.0
1780992717,5.8,2241,55.0
1780992718,0.9,2241,54.0
1780992720,0.9,2238,57.0
1780992721,0.9,2240,58.0
1780992722,0.5,2239,54.0
1780992724,0.9,2240,56.0
1780992725,1.4,2240,55.0
1780992726,1.3,2237,55.0
1780992728,5,2238,55.0
1780992729,3.6,2238,56.0
1780992730,0.5,2238,63.0
1780992732,1.8,2241,64.0
1780992733,3.2,2241,55.0
1780992734,0.5,2241,55.0
1780992736,0.9,2238,61.0
1780992737,0.9,2238,55.0
1780992738,7.2,2239,54.0
1780992739,0.9,2240,54.0
1780992741,1.4,2241,56.0
1780992742,3.1,2241,55.0
1780992743,0.9,2242,55.0
1780992745,1.3,2241,58.0
1780992746,0.9,2236,66.0
1780992747,1.4,2237,56.0
1780992749,5,2235,58.0
1780992750,0.9,2236,55.0
1780992751,0.9,2236,55.0
1780992753,0.5,2237,56.0
1780992754,0.5,2237,55.0
1780992755,3.6,2240,55.0
1780992757,1.3,2240,64.0
1780992758,1.3,2241,56.0
1780992759,0.9,2235,54.0
1780992761,0.9,2238,55.0
1780992762,1.8,2240,56.0
1780992763,0.9,2240,65.0
1780992765,1.3,2240,59.0
1780992766,0.9,2237,57.0
1780992767,1.4,2237,55.0
1780992769,0.5,2237,57.0
1780992770,0.9,2236,55.0
1780992771,0.9,2238,55.0
1780992773,0.9,2238,55.0
1780992774,1.3,2239,55.0
1780992775,3.1,2243,55.0
1780992777,1.3,2233,55.0
1780992778,0.5,2235,63.0
1780992779,0.9,2232,54.0
1780992781,1.4,2232,53.0
1780992782,0.5,2236,55.0
1780992783,1.4,2236,63.0
1780992785,0.5,2236,55.0
1780992786,2.7,2234,54.0
1780992787,1.8,2235,57.0
1780992789,0.9,2236,62.0
1780992790,1.4,2258,65.0
1780992791,0.9,2260,56.0
1780992793,4.8,2267,56.0
1780992794,4.5,2269,58.0
1780992795,2.2,2271,56.0
1780992797,1.3,2273,55.0
1780992798,0.5,2275,56.0
1780992799,3.6,2272,62.0
1780992801,1.3,2274,57.0
1780992802,0.5,2275,56.0
1780992803,3.5,2275,55.0
1780992805,0,2276,57.0
1780992806,1.3,2277,58.0
1780992807,0.5,2278,55.0
1780992808,1.8,2279,56.0
1780992810,1.3,2278,55.0
1780992811,0.5,2280,55.0
1780992812,1.3,2281,55.0
1780992814,0.9,2281,55.0
1780992815,1.8,2282,54.0
1780992816,0.5,2275,54.0
1780992818,0.9,2275,54.0
1780992819,0.5,2275,57.0
1780992820,1.4,2277,56.0
1780992822,0.5,2277,57.0
1780992823,0.9,2278,57.0
1780992824,4,2279,56.0
1780992826,0.5,2278,56.0
1780992827,0.5,2279,55.0
1780992828,0.5,2280,63.0
1780992830,1.4,2276,61.0
1780992831,0.9,2280,57.0
1780992832,4.5,2280,63.0
1780992834,1.4,2280,57.0
1780992835,0.5,2282,61.0
1780992836,0.5,2282,56.0
1780992838,0.9,2282,56.0
1780992839,0.9,2280,57.0
1780992840,0.9,2281,55.0
1780992842,0.9,2282,56.0
1780992843,3.6,2269,57.0
1780992844,6.8,2270,57.0
1780992846,2.2,2271,65.0
1780992847,1.3,2271,64.0
1780992848,0.5,2272,56.0
1780992850,0.9,2275,59.0
1780992851,0.9,2276,55.0
1780992852,0.9,2252,59.0
1780992854,0.9,2252,55.0
1780992855,0.9,2253,56.0
1780992856,0.9,2252,56.0
1780992858,0.9,2253,56.0
1780992859,1.4,2245,56.0
1780992860,0.9,2245,55.0
1780992862,1.8,2247,62.0
1780992863,1.8,2247,55.0
1780992864,1.8,2249,63.0
1780992866,1.3,2251,56.0
1780992867,1.8,2252,55.0
1780992868,6.2,2253,55.0
1780992870,0,2247,56.0
1780992871,1.4,2246,56.0
1780992872,1.4,2246,58.0
1780992874,1.4,2245,56.0
1780992875,0.5,2246,56.0
1780992876,0.9,2246,55.0
1780992878,1.4,2247,65.0
1780992879,5.4,2239,55.0
1780992880,1.4,2221,56.0
1780992882,1.8,2221,55.0

# 30sec before starting, 2m01sec to apply, 2m application running, 1m03sec to destroy, 30sec after destroying, total 6m04sec
