Timestamp,CPU_Percent,RAM_Active_MB,Temp_C
1780991872,1.4,2241,53.0
1780991873,1.8,2243,53.0
1780991874,0.9,2243,54.0
1780991876,3.6,2246,55.0
1780991877,0.5,2247,54.0
1780991878,1.8,2248,53.0
1780991879,1.8,2228,54.0
1780991881,2.3,2230,54.0
1780991882,1.4,2230,54.0
1780991883,0.5,2230,63.0
1780991885,0.5,2233,54.0
1780991886,2.3,2234,54.0
1780991887,0.9,2235,54.0
1780991889,4.5,2228,54.0
1780991890,1.3,2228,53.0
1780991891,7.3,2230,53.0
1780991893,2.2,2231,54.0
1780991894,1.3,2231,53.0
1780991895,8.6,2228,53.0
1780991897,1.8,2229,54.0
1780991898,0.5,2229,56.0
1780991899,0.9,2229,55.0
1780991901,3.6,2230,54.0
1780991902,3.6,2248,55.0
1780991903,1.3,2250,57.0
1780991905,0.5,2253,53.0
1780991906,1.3,2247,55.0
1780991907,1.3,2248,54.0
1780991909,0.9,2249,53.0
1780991910,0.9,2248,54.0
1780991911,1.4,2251,54.0
1780991913,8.1,2251,56.0
1780991914,0.9,2251,56.0
1780991915,5.3,2255,64.0
1780991917,0.9,2248,54.0
1780991918,7.2,2249,55.0
1780991919,1.3,2248,55.0
1780991921,0.9,2249,56.0
1780991922,1.3,2249,56.0
1780991923,3.6,2250,55.0
1780991925,1.4,2251,55.0
1780991926,0.5,2247,56.0
1780991927,1.4,2247,58.0
1780991929,5.4,2247,62.0
1780991930,0.5,2247,54.0
1780991931,0.5,2252,54.0
1780991933,2.2,2252,53.0
1780991934,0.5,2252,54.0
1780991935,1.3,2254,55.0
1780991937,0.9,2254,55.0
1780991938,0.9,2254,56.0
1780991939,1.4,2255,57.0
1780991941,0.9,2256,55.0
1780991942,8.1,2257,59.0
1780991943,8.6,2256,55.0
1780991945,0.9,2255,58.0
1780991946,0.9,2250,57.0
1780991947,1.4,2251,65.0
1780991948,1.8,2251,55.0
1780991950,0.9,2249,54.0
1780991951,0.9,2249,55.0
1780991952,0,2250,56.0
1780991954,0.9,2251,55.0
1780991955,1.4,2252,59.0
1780991956,0.9,2251,65.0
1780991958,0.5,2252,55.0
1780991959,2.3,2249,60.0
1780991960,1.3,2249,54.0
1780991962,1.8,2250,56.0
1780991963,1.8,2250,63.0
1780991964,6.7,2251,63.0
1780991966,1.3,2250,55.0
1780991967,0.5,2252,54.0
1780991968,1.8,2252,55.0
1780991970,7.6,2253,64.0
1780991971,1.4,2253,54.0
1780991972,0.9,2252,54.0
1780991974,2.2,2253,55.0
1780991975,1.4,2254,55.0
1780991976,1.3,2249,55.0
1780991978,8.5,2249,55.0
1780991979,1.3,2244,60.0
1780991980,1.8,2246,54.0
1780991982,0.5,2247,62.0
1780991983,2.2,2247,56.0
1780991984,10.2,2248,63.0
1780991986,1.4,2243,55.0
1780991987,1.8,2244,55.0
1780991988,0.5,2246,54.0
1780991990,0.9,2244,54.0
1780991991,1.4,2244,62.0
1780991992,1.8,2245,58.0
1780991994,0.9,2246,54.0
1780991995,2.3,2250,55.0
1780991996,0.9,2251,54.0
1780991998,0.9,2253,55.0
1780991999,1.4,2239,54.0
1780992000,0.9,2239,55.0
1780992002,0.9,2241,58.0
1780992003,2.7,2241,55.0
1780992004,1.8,2241,62.0
1780992006,5,2241,54.0
1780992007,1.3,2252,57.0
1780992008,0.9,2226,56.0
1780992010,2.7,2224,57.0
1780992011,1.8,2227,57.0
1780992012,0.9,2228,55.0
1780992014,1.3,2228,56.0
1780992015,0.9,2231,57.0
1780992016,1.8,2227,55.0
1780992018,9.5,2228,60.0
1780992019,3.1,2227,56.0
1780992020,2.7,2230,55.0
1780992022,0.9,2232,56.0
1780992023,3.6,2234,66.0
1780992024,1.3,2235,63.0
1780992026,0.9,2235,62.0
1780992027,8.6,2204,55.0
1780992028,1.4,2205,55.0
1780992030,0.9,2203,55.0
1780992031,0.9,2206,57.0
1780992032,1.8,2206,62.0
1780992034,0.9,2207,58.0
1780992035,1.4,2207,56.0
1780992036,0.9,2209,58.0
1780992037,8.1,2210,55.0
1780992039,2.3,2200,55.0
1780992040,0.5,2202,64.0
1780992041,0.5,2202,65.0
1780992043,0.5,2203,55.0
1780992044,0.9,2203,63.0
1780992045,2.3,2199,63.0
1780992047,0.9,2200,53.0
1780992048,2.7,2201,55.0
1780992049,0.9,2200,55.0
1780992051,1.4,2203,63.0
1780992052,2.2,2205,54.0
1780992053,2.2,2206,56.0
1780992055,0.9,2206,56.0
1780992056,1.3,2206,55.0
1780992057,0.9,2206,56.0
1780992059,4.9,2209,55.0
1780992060,0.9,2211,56.0
1780992061,0.9,2212,54.0
1780992063,0.5,2213,57.0
1780992064,0.5,2214,62.0
1780992065,4.9,2211,57.0
1780992067,0,2211,54.0
1780992068,8.1,2214,56.0
1780992069,2.2,2220,56.0
1780992071,1.3,2220,56.0
1780992072,0.5,2221,55.0
1780992073,1.8,2222,57.0
1780992075,7.7,2224,57.0
1780992076,0.9,2225,54.0
1780992077,1.4,2225,55.0
1780992079,0.5,2226,58.0
1780992080,0.5,2219,63.0
1780992081,0.9,2222,54.0
1780992083,0.9,2224,55.0
1780992084,0.9,2224,54.0
1780992085,2.3,2227,55.0
1780992087,1.3,2221,59.0
1780992088,0.9,2221,54.0
1780992089,1.8,2217,56.0
1780992091,1.8,2219,55.0
1780992092,0.9,2221,54.0
1780992093,1.4,2221,56.0
1780992095,0.5,2221,56.0
1780992096,0.9,2220,56.0
1780992097,0.9,2221,55.0
1780992099,1.8,2221,62.0
1780992100,0.9,2222,62.0
1780992101,0.9,2222,56.0
1780992103,16.7,2286,57.0
1780992104,1.3,2290,62.0
1780992105,1.4,2294,56.0
1780992107,0.9,2295,56.0
1780992108,0.9,2296,55.0
1780992109,1.3,2312,56.0
1780992111,1.8,2314,56.0
1780992112,0.5,2318,54.0
1780992113,0.9,2319,54.0
1780992115,0.9,2321,57.0
1780992116,1.8,2318,54.0
1780992117,0.9,2320,55.0
1780992118,0.9,2321,56.0
1780992120,1.8,2321,54.0
1780992121,1.3,2321,57.0
1780992122,0.9,2322,57.0
1780992124,0.5,2322,55.0
1780992125,0.9,2325,60.0
1780992126,5.4,2323,55.0
1780992128,0.9,2324,55.0
1780992129,0.5,2322,56.0
1780992130,0.9,2321,56.0
1780992132,0.9,2324,63.0
1780992133,1.3,2324,60.0
1780992134,0.5,2325,55.0
1780992136,1.4,2318,64.0
1780992137,0.9,2318,57.0
1780992138,0.9,2318,55.0
1780992140,0.9,2314,57.0
1780992141,0.9,2316,55.0
1780992142,7.2,2319,62.0
1780992144,1.8,2319,55.0
1780992145,0.9,2321,54.0
1780992146,0.9,2316,58.0
1780992148,0.5,2317,67.0
1780992149,0.9,2345,62.0
1780992150,5.9,2346,58.0
1780992152,7.7,2360,55.0
1780992153,0.9,2361,54.0
1780992154,3.1,2362,55.0
1780992156,0.9,2358,55.0
1780992157,2.2,2359,61.0
1780992158,4,2360,55.0
1780992160,1.8,2360,64.0
1780992161,0.5,2364,57.0
1780992162,1.4,2364,60.0
1780992164,0.5,2365,55.0
1780992165,0.9,2365,56.0
1780992166,2.2,2370,59.0
1780992168,1.4,2370,55.0
1780992169,0.5,2370,58.0
1780992170,0.9,2371,54.0
1780992172,1.8,2372,57.0
1780992173,0.9,2372,55.0
1780992174,1.3,2373,56.0
1780992176,0.9,2362,56.0
1780992177,0.9,2364,56.0
1780992178,0.9,2364,57.0
1780992180,0.9,2359,57.0
1780992181,2.7,2363,59.0
1780992182,0.5,2363,56.0
1780992184,1.3,2364,59.0
1780992185,1.8,2364,63.0
1780992186,1.8,2364,55.0
1780992188,0.5,2365,56.0
1780992189,2.3,2363,65.0
1780992190,1.3,2364,56.0
1780992192,0.5,2364,63.0
1780992193,0.5,2365,58.0
1780992194,1.3,2365,56.0
1780992196,1.3,2362,58.0
1780992197,0.9,2363,64.0
1780992198,0.9,2363,57.0
1780992200,7.1,2362,56.0
1780992201,1.8,2351,59.0
1780992202,2.7,2352,57.0
1780992203,1.3,2352,56.0
1780992205,0.9,2353,57.0
1780992206,0.9,2350,57.0
1780992207,3.6,2350,57.0
1780992209,3.6,2346,58.0
1780992210,0.9,2347,59.0
1780992211,0.5,2326,59.0
1780992213,1.4,2326,57.0
1780992214,0.5,2325,57.0
1780992215,4.5,2321,56.0
1780992217,0.9,2321,55.0
1780992218,0.5,2322,56.0
1780992219,0.9,2315,57.0
1780992221,1.8,2316,56.0
1780992222,0.9,2319,56.0
1780992223,0.9,2317,55.0
1780992225,1.4,2319,55.0
1780992226,0.5,2319,63.0
1780992227,0.9,2321,55.0
1780992229,2.3,2312,57.0
1780992230,0.9,2301,56.0
1780992231,1.3,2303,55.0
1780992233,5,2303,55.0
1780992234,5,2303,55.0
1780992235,3.2,2301,54.0
1780992237,1.4,2302,54.0
1780992238,1.8,2303,54.0
1780992239,0.9,2304,56.0
1780992241,0.9,2305,59.0
1780992242,0.5,2306,54.0

# 30sec before starting, 2m06sec to apply, 2m application running, 1m04sec to destroy, 30sec after destroying, total 6m10sec
